"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000009040582,000009040582,2,120,,,,
000009040583,000009040583,2,120,,,,
000009040584,000009040584,2,120,,,,
000009040585,000009040585,2,120,,,,
000009040588,000009040588,2,120,,,,
000009040589,000009040589,2,120,,,,
000009040597,000009040597,2,120,,,,
000009040598,000009040598,2,120,,,,
000009040603,000009040603,2,120,,,,
000009040628,000009040628,2,120,,,,
000009040629,000009040629,2,120,,,,
000009040630,000009040630,2,120,,,,
000009040633,000009040633,2,120,,,,
000009040639,000009040639,2,120,,,,
000009040640,000009040640,2,120,,,,
000009040641,000009040641,2,120,,,,
000009040642,000009040642,2,120,,,,
000009040643,000009040643,2,120,,,,
000009040657,000009040657,2,120,,,,
000009040658,000009040658,2,120,,,,
000009040659,000009040659,2,120,,,,
000009040660,000009040660,2,120,,,,
000009040661,000009040661,2,120,,,,
000009040662,000009040662,2,120,,,,
000009040663,000009040663,2,120,,,,
000009040664,000009040664,2,120,,,,
000009040665,000009040665,2,120,,,,
000009040672,000009040672,2,120,,,,
000009040673,000009040673,2,120,,,,
000009040677,000009040677,2,120,,,,
000009040681,000009040681,2,120,,,,
000009040682,000009040682,2,120,,,,
000009040683,000009040683,2,120,,,,
000009040685,000009040685,2,120,,,,
000009040686,000009040686,2,120,,,,
000009040687,000009040687,2,120,,,,
000009040688,000009040688,2,120,,,,
000009040689,000009040689,2,120,,,,
000009040696,000009040696,2,120,,,,
000009040697,000009040697,2,120,,,,
000009040698,000009040698,2,120,,,,
000009040853,000009040853,2,120,,,,
000009040854,000009040854,2,120,,,,
000009040855,000009040855,2,120,,,,
000009040856,000009040856,2,120,,,,
000009040858,000009040858,2,120,,,,
000009040859,000009040859,2,120,,,,
000009040867,000009040867,2,120,,,,
000009040883,000009040883,2,120,,,,
000009040889,000009040889,2,120,,,,
000009040890,000009040890,2,120,,,,
000009040891,000009040891,2,120,,,,
000009040892,000009040892,2,120,,,,
000009040893,000009040893,2,120,,,,
000009040931,000009040931,2,120,,,,
000009040932,000009040932,2,120,,,,
000009040933,000009040933,2,120,,,,
000009040935,000009040935,2,120,,,,
000009040936,000009040936,2,120,,,,
000009040937,000009040937,2,120,,,,
000009040938,000009040938,2,120,,,,
000009040948,000009040948,2,120,,,,
000009040949,000009040949,2,120,,,,
000009040950,000009040950,2,120,,,,
000009040952,000009040952,2,120,,,,
000009040953,000009040953,2,120,,,,
000009040954,000009040954,2,120,,,,
000009040955,000009040955,2,120,,,,
000009040956,000009040956,2,120,,,,
000009040957,000009040957,2,120,,,,
000009040958,000009040958,2,120,,,,
000009040959,000009040959,2,120,,,,
000009040968,000009040968,2,120,,,,
000009040970,000009040970,2,120,,,,
000009040972,000009040972,2,120,,,,
000009040973,000009040973,2,120,,,,
000009040974,000009040974,2,120,,,,
000009040975,000009040975,2,120,,,,
000009040976,000009040976,2,120,,,,
000009040977,000009040977,2,120,,,,
000009040978,000009040978,2,120,,,,
000009040979,000009040979,2,120,,,,
000009040980,000009040980,2,120,,,,
000009041019,000009041019,2,120,,,,
000009041020,000009041020,2,120,,,,
000009041021,000009041021,2,120,,,,
000009041022,000009041022,2,120,,,,
000009041023,000009041023,2,120,,,,
000009041059,000009041059,2,180,,,,
000009041060,000009041060,2,120,,,,
000009041061,000009041061,2,120,,,,
000009041062,000009041062,2,120,,,,
000009041063,000009041063,2,120,,,,
000009041064,000009041064,2,120,,,,
000009041065,000009041065,2,120,,,,
000009041066,000009041066,2,120,,,,
000009041067,000009041067,2,120,,,,
000009041068,000009041068,2,120,,,,
000009041069,000009041069,2,120,,,,
000009041141,000009041141,2,120,,,,
000009041516,000009041516,2,120,,,,
000009041517,000009041517,2,120,,,,
000009041519,000009041519,2,120,,,,
000009041520,000009041520,2,120,,,,
000009041521,000009041521,2,120,,,,
000009041580,000009041580,2,120,,,,
000009041581,000009041581,2,120,,,,
000009041582,000009041582,2,120,,,,
000009041583,000009041583,2,120,,,,
000009041584,000009041584,2,120,,,,
000009041595,000009041595,2,120,,,,
000009041596,000009041596,2,120,,,,
000009041597,000009041597,2,120,,,,
000009041598,000009041598,2,120,,,,
000009041599,000009041599,2,120,,,,
000009041600,000009041600,2,120,,,,
000009041601,000009041601,2,60,,,,
000009041602,000009041602,2,120,,,,
000009041603,000009041603,2,120,,,,
000009041681,000009041681,2,120,,,,
000009041699,000009041699,2,180,,,,
000009041700,000009041700,2,120,,,,
000009041701,000009041701,2,120,,,,
000009041706,000009041706,2,120,,,,
000009041707,000009041707,2,120,,,,
000009041711,000009041711,2,120,,,,
000009041712,000009041712,2,120,,,,
000009041713,000009041713,2,120,,,,
000009041714,000009041714,2,120,,,,
000009041715,000009041715,2,120,,,,
000009041716,000009041716,2,120,,,,
000009041717,000009041717,2,120,,,,
000009041718,000009041718,2,300,,,,
000009041719,000009041719,2,120,,,,
000009041721,000009041721,2,120,,,,
000009041723,000009041723,2,120,,,,
000009041857,000009041857,2,300,,,,
000009041859,000009041859,2,120,,,,
000009041860,000009041860,2,120,,,,
000009041862,000009041862,2,120,,,,
000009041863,000009041863,2,120,,,,
000009041864,000009041864,2,120,,,,
000009041865,000009041865,2,120,,,,
000009041866,000009041866,2,120,,,,
000009041867,000009041867,2,120,,,,
000009041868,000009041868,2,120,,,,
000009041869,000009041869,2,180,,,,
000009041870,000009041870,2,180,,,,
000009041871,000009041871,2,180,,,,
000009041872,000009041872,2,180,,,,
000009041873,000009041873,2,180,,,,
000009041876,000009041876,2,120,,,,
000009041877,000009041877,2,120,,,,
000009041878,000009041878,2,120,,,,
000009041879,000009041879,2,120,,,,
000009041880,000009041880,2,120,,,,
000009041881,000009041881,2,120,,,,
000009041882,000009041882,2,120,,,,
000009041883,000009041883,2,120,,,,
000009041885,000009041885,2,120,,,,
000009041887,000009041887,2,180,,,,
000009041888,000009041888,2,180,,,,
000009041889,000009041889,2,180,,,,
000009041890,000009041890,2,120,,,,
000009041891,000009041891,2,120,,,,
000009041892,000009041892,2,180,,,,
000009041894,000009041894,2,120,,,,
000009041895,000009041895,2,120,,,,
000009041896,000009041896,2,120,,,,
000009041897,000009041897,2,120,,,,
000009041898,000009041898,2,120,,,,
000009041899,000009041899,2,120,,,,
000009041900,000009041900,2,120,,,,
000009041901,000009041901,2,120,,,,
000009041902,000009041902,2,120,,,,
000009041903,000009041903,2,120,,,,
000009041904,000009041904,2,120,,,,
000009041905,000009041905,2,120,,,,
000009041906,000009041906,2,120,,,,
000009041907,000009041907,2,120,,,,
000009041923,000009041923,2,120,,,,
000009041924,000009041924,2,120,,,,
000009041925,000009041925,2,120,,,,
000009041931,000009041931,2,120,,,,
000009041966,000009041966,2,120,,,,
000009041968,000009041968,2,120,,,,
000009041969,000009041969,2,120,,,,
000009041970,000009041970,2,120,,,,
000009041971,000009041971,2,120,,,,
000009041972,000009041972,2,120,,,,
000009041999,000009041999,2,120,,,,
000009042000,000009042000,2,120,,,,
000009042001,000009042001,2,120,,,,
000009042002,000009042002,2,120,,,,
000009042003,000009042003,2,120,,,,
000009042015,000009042015,2,120,,,,
000009042016,000009042016,2,120,,,,
000009042018,000009042018,2,120,,,,
000009042078,000009042078,2,120,,,,
000009042079,000009042079,2,120,,,,
000009042080,000009042080,2,120,,,,
000009042084,000009042084,2,120,,,,
000009042085,000009042085,2,120,,,,
000009042086,000009042086,2,120,,,,
000009042087,000009042087,2,120,,,,
000009042099,000009042099,2,120,,,,
000009042133,000009042133,2,120,,,,
000009042134,000009042134,2,120,,,,
000009042139,000009042139,2,120,,,,
000009042140,000009042140,2,120,,,,
000009042141,000009042141,2,120,,,,
000009042142,000009042142,2,120,,,,
000009042143,000009042143,2,120,,,,
000009042146,000009042146,2,120,,,,
000009042148,000009042148,2,120,,,,
000009042149,000009042149,2,120,,,,
000009042151,000009042151,2,180,,,,
000009042355,000009042355,2,120,,,,
000009042364,000009042364,2,120,,,,
000009042365,000009042365,2,120,,,,
000009042366,000009042366,2,120,,,,
000009042367,000009042367,2,120,,,,
000009042411,000009042411,2,120,,,,
000009042417,000009042417,2,120,,,,
000009042419,000009042419,2,120,,,,
000009042421,000009042421,2,120,,,,
000009042460,000009042460,2,300,,,,
000009042461,000009042461,2,120,,,,
000009042462,000009042462,2,120,,,,
000009042463,000009042463,2,120,,,,
000009042464,000009042464,1,,,,,
000009042465,000009042465,2,120,,,,
000009042466,000009042466,2,120,,,,
000009042467,000009042467,2,120,,,,
000009042468,000009042468,2,120,,,,
000009042469,000009042469,2,120,,,,
000009042470,000009042470,1,,,,,
000009042471,000009042471,2,120,,,,
000009042472,000009042472,2,120,,,,
000009042474,000009042474,2,120,,,,
000009042475,000009042475,2,120,,,,
000009042476,000009042476,2,120,,,,
000009042477,000009042477,2,120,,,,
000009042478,000009042478,2,120,,,,
000009042481,000009042481,2,300,,,,
000009042482,000009042482,2,120,,,,
000009042483,000009042483,1,,,,,
000009042485,000009042485,2,120,,,,
000009042486,000009042486,2,120,,,,
000009042487,000009042487,2,120,,,,
000009042488,000009042488,2,120,,,,
000009042492,000009042492,2,120,,,,
000009042493,000009042493,2,120,,,,
000009042505,000009042505,2,120,,,,
000009042509,000009042509,2,120,,,,
000009042510,000009042510,1,,,,,
000009042511,000009042511,1,,,,,
000009042512,000009042512,2,120,,,,
000009042513,000009042513,2,120,,,,
000009042535,000009042535,2,120,,,,
000009042536,000009042536,2,120,,,,
000009042537,000009042537,2,120,,,,
000009042538,000009042538,2,120,,,,
000009042543,000009042543,2,120,,,,
000009042549,000009042549,2,120,,,,
000009042550,000009042550,2,120,,,,
000009042552,000009042552,2,120,,,,
000009042553,000009042553,2,120,,,,
000009042554,000009042554,2,120,,,,
000009042555,000009042555,2,120,,,,
000009042556,000009042556,2,120,,,,
000009042557,000009042557,2,120,,,,
000009042558,000009042558,2,120,,,,
000009042560,000009042560,2,120,,,,
000009042563,000009042563,2,120,,,,
000009042564,000009042564,2,120,,,,
000009042565,000009042565,2,120,,,,
000009042566,000009042566,2,120,,,,
000009042567,000009042567,2,120,,,,
000009042568,000009042568,2,120,,,,
000009042569,000009042569,2,120,,,,
000009042572,000009042572,2,120,,,,
000009042577,000009042577,2,120,,,,
000009042578,000009042578,2,120,,,,
000009042579,000009042579,2,120,,,,
000009042580,000009042580,2,120,,,,
000009042612,000009042612,2,120,,,,
000009042622,000009042622,2,120,,,,
000009042623,000009042623,2,120,,,,
000009042624,000009042624,2,120,,,,
000009042625,000009042625,2,120,,,,
000009042663,000009042663,2,300,,,,
000009042664,000009042664,2,120,,,,
000009042665,000009042665,2,120,,,,
000009042666,000009042666,2,120,,,,
000009042667,000009042667,2,120,,,,
000009042668,000009042668,2,120,,,,
000009042669,000009042669,2,120,,,,
000009042670,000009042670,2,120,,,,
000009042671,000009042671,2,120,,,,
000009042672,000009042672,2,120,,,,
000009042673,000009042673,2,120,,,,
000009042675,000009042675,2,120,,,,
000009042676,000009042676,2,120,,,,
000009042677,000009042677,2,120,,,,
000009042706,000009042706,2,120,,,,
000009042761,000009042761,2,120,,,,
000009042762,000009042762,2,120,,,,
000009042765,000009042765,2,300,,,,
000009042766,000009042766,1,,,,,
000009042767,000009042767,1,,,,,
000009042768,000009042768,1,,,,,
000009042769,000009042769,1,,,,,
000009042770,000009042770,1,,,,,
000009042772,000009042772,1,,,,,
000009042833,000009042833,2,120,,,,
000009042834,000009042834,2,120,,,,
000009042850,000009042850,2,120,,,,
000009042851,000009042851,2,120,,,,
000009042852,000009042852,2,120,,,,
000009042855,000009042855,2,120,,,,
000009042861,000009042861,2,120,,,,
000009042868,000009042868,2,120,,,,
000009042870,000009042870,2,120,,,,
000009042871,000009042871,2,120,,,,
000009042872,000009042872,2,120,,,,
000009042873,000009042873,2,120,,,,
000009042874,000009042874,2,120,,,,
000009042875,000009042875,2,120,,,,
000009042878,000009042878,2,120,,,,
000009042879,000009042879,2,120,,,,
000009042880,000009042880,2,120,,,,
000009042881,000009042881,2,120,,,,
000009042882,000009042882,2,180,,,,
000009042883,000009042883,2,180,,,,
000009042914,000009042914,2,120,,,,
000009042915,000009042915,2,120,,,,
000009042916,000009042916,2,120,,,,
000009042917,000009042917,2,120,,,,
000009042918,000009042918,2,120,,,,
000009042919,000009042919,2,120,,,,
000009042920,000009042920,2,120,,,,
000009042927,000009042927,2,120,,,,
000009042928,000009042928,2,120,,,,
000009042930,000009042930,2,120,,,,
000009042931,000009042931,2,120,,,,
000009042947,000009042947,2,120,,,,
000009042980,000009042980,2,120,,,,
000009042985,000009042985,2,120,,,,
000009042986,000009042986,2,120,,,,
000009042987,000009042987,2,120,,,,
000009042988,000009042988,2,120,,,,
000009042989,000009042989,2,120,,,,
000009042990,000009042990,2,120,,,,
000009042991,000009042991,2,120,,,,
000009042992,000009042992,2,120,,,,
000009043014,000009043014,2,120,,,,
000009043015,000009043015,2,120,,,,
000009043016,000009043016,2,120,,,,
000009043017,000009043017,2,120,,,,
000009043018,000009043018,2,120,,,,
000009043038,000009043038,2,120,,,,
000009043061,000009043061,2,120,,,,
000009043062,000009043062,2,120,,,,
000009043066,000009043066,2,120,,,,
000009043078,000009043078,2,120,,,,
000009043079,000009043079,2,120,,,,
000009043081,000009043081,2,180,,,,
000009043083,000009043083,2,120,,,,
000009043084,000009043084,2,120,,,,
000009043111,000009043111,2,120,,,,
000009043147,000009043147,2,120,,,,
000009043148,000009043148,2,120,,,,
000009043149,000009043149,2,120,,,,
000009043151,000009043151,2,120,,,,
000009043152,000009043152,2,120,,,,
000009043153,000009043153,2,120,,,,
000009043154,000009043154,2,120,,,,
000009043157,000009043157,2,120,,,,
000009043163,000009043163,2,120,,,,
000009043165,000009043165,2,120,,,,
000009043172,000009043172,2,120,,,,
000009043174,000009043174,2,300,,,,
000009043175,000009043175,2,120,,,,
000009043178,000009043178,2,120,,,,
000009043179,000009043179,2,120,,,,
000009043180,000009043180,2,120,,,,
000009043181,000009043181,2,120,,,,
000009043182,000009043182,2,120,,,,
000009043183,000009043183,2,120,,,,
000009043184,000009043184,2,120,,,,
000009043185,000009043185,2,120,,,,
000009043186,000009043186,2,120,,,,
000009043187,000009043187,2,120,,,,
000009043188,000009043188,2,120,,,,
000009043189,000009043189,2,120,,,,
000009043190,000009043190,2,120,,,,
000009043191,000009043191,2,120,,,,
000009043192,000009043192,2,120,,,,
000009043193,000009043193,2,120,,,,
000009043194,000009043194,2,120,,,,
000009043195,000009043195,2,120,,,,
000009043196,000009043196,2,120,,,,
000009043197,000009043197,2,120,,,,
000009043198,000009043198,2,120,,,,
000009043199,000009043199,2,120,,,,
000009043200,000009043200,2,120,,,,
000009043201,000009043201,2,120,,,,
000009043203,000009043203,2,120,,,,
000009043204,000009043204,2,120,,,,
000009043205,000009043205,2,120,,,,
000009043213,000009043213,2,120,,,,
000009043215,000009043215,2,120,,,,
000009043216,000009043216,2,180,,,,
000009043217,000009043217,2,120,,,,
000009043218,000009043218,2,120,,,,
000009043219,000009043219,2,120,,,,
000009043222,000009043222,2,120,,,,
000009043223,000009043223,2,120,,,,
000009043224,000009043224,2,120,,,,
000009043225,000009043225,2,120,,,,
000009043226,000009043226,2,120,,,,
000009043227,000009043227,2,120,,,,
000009043228,000009043228,2,120,,,,
000009043230,000009043230,2,120,,,,
000009043231,000009043231,2,120,,,,
000009043232,000009043232,2,120,,,,
000009043233,000009043233,2,120,,,,
000009043241,000009043241,2,120,,,,
000009043242,000009043242,2,120,,,,
000009043243,000009043243,2,120,,,,
000009043244,000009043244,2,120,,,,
000009043245,000009043245,2,120,,,,
000009043246,000009043246,2,120,,,,
000009043247,000009043247,2,120,,,,
000009043248,000009043248,2,120,,,,
000009043249,000009043249,2,120,,,,
000009043250,000009043250,2,120,,,,
000009043251,000009043251,2,120,,,,
000009043252,000009043252,2,120,,,,
000009043253,000009043253,2,120,,,,
000009043254,000009043254,2,120,,,,
000009043267,000009043267,2,120,,,,
000009043268,000009043268,2,120,,,,
000009043284,000009043284,2,120,,,,
000009043285,000009043285,2,120,,,,
000009043286,000009043286,2,120,,,,
000009043287,000009043287,2,120,,,,
000009043304,000009043304,2,180,,,,
000009043305,000009043305,2,180,,,,
000009043306,000009043306,2,120,,,,
000009043307,000009043307,2,120,,,,
000009043308,000009043308,2,120,,,,
000009043310,000009043310,2,120,,,,
000009043311,000009043311,2,120,,,,
000009043312,000009043312,2,120,,,,
000009043314,000009043314,2,120,,,,
000009043316,000009043316,2,120,,,,
000009043317,000009043317,2,120,,,,
000009043318,000009043318,2,120,,,,
000009043319,000009043319,2,120,,,,
000009043346,000009043346,2,120,,,,
000009043347,000009043347,2,120,,,,
000009043348,000009043348,2,120,,,,
000009043349,000009043349,2,120,,,,
000009043353,000009043353,2,120,,,,
000009043354,000009043354,2,120,,,,
000009043355,000009043355,2,120,,,,
000009043357,000009043357,2,120,,,,
000009043359,000009043359,2,120,,,,
000009043360,000009043360,2,120,,,,
000009043361,000009043361,2,120,,,,
000009043362,000009043362,2,120,,,,
000009043363,000009043363,2,120,,,,
000009043383,000009043383,2,120,,,,
000009043384,000009043384,2,120,,,,
000009043385,000009043385,2,120,,,,
000009043386,000009043386,2,120,,,,
000009043389,000009043389,2,120,,,,
000009043390,000009043390,2,120,,,,
